Datum,Globalstrahlung,Gesamtschneehöhe,Gesamtbewölkung,Luftdruck,Niederschlag,Sonnenscheindauer,Lufttemperatur,Lufttemperatur (min),Lufttemperatur (max),Luftfeuchtigkeit
20240625,265.51724137931035,12.8,59.333333333333336,892.3862068965517,5.110714285714286,472.82758620689657,15.924137931034483,11.193103448275863,22.03448275862069,77.5758620689655
20240626,209.17241379310346,12.4,79.66666666666667,892.3551724137931,4.953571428571428,242.27586206896552,15.296551724137931,11.56551724137931,20.313793103448276,81.93793103448276
20240627,261.2758620689655,12.0,50.111111111111114,893.8655172413794,1.957142857142857,416.37931034482756,17.851724137931036,12.586206896551724,23.33448275862069,74.34137931034483
20240628,283.86206896551727,11.8,64.44444444444444,897.4689655172414,0.7285714285714285,507.6551724137931,19.558620689655175,13.668965517241379,25.53793103448276,70.76896551724138
20240629,159.82758620689654,11.6,82.0,894.1344827586207,9.775,237.06896551724137,19.586206896551722,14.482758620689655,24.727586206896554,71.16551724137932
20240630,146.24137931034483,10.8,88.66666666666667,892.5862068965517,5.189285714285715,103.06896551724138,15.89310344827586,13.048275862068964,19.096551724137928,83.2896551724138
20240701,184.3793103448276,10.6,87.11111111111111,894.4103448275863,4.714285714285714,151.72413793103448,14.155172413793103,11.479310344827585,18.317241379310346,82.02758620689656
20240702,217.86206896551724,10.4,67.22222222222223,893.8172413793104,2.292857142857143,232.89655172413794,12.889655172413793,10.03103448275862,17.06896551724138,76.27931034482758
20240703,143.89655172413794,10.0,92.22222222222223,890.8068965517242,4.889285714285714,65.55172413793103,11.49655172413793,9.027586206896553,14.882758620689655,84.06551724137931
20240704,282.7586206896552,9.6,46.333333333333336,892.5206896551724,0.10714285714285714,413.3448275862069,13.93448275862069,8.475862068965517,19.396551724137932,71.30689655172414
20240705,322.0344827586207,8.6,57.55555555555556,893.8620689655172,0.0035714285714285718,605.9310344827586,16.53448275862069,10.041379310344826,22.217241379310344,68.86551724137931
20240706,124.41379310344827,8.4,90.22222222222223,890.948275862069,24.400000000000002,143.0,15.406896551724138,11.720689655172412,20.013793103448275,82.16551724137932
20240707,169.24137931034483,8.0,87.22222222222223,893.7620689655172,7.264285714285714,121.62068965517241,12.948275862068966,10.39310344827586,16.393103448275863,87.21724137931035
20240708,327.48275862068965,7.8,35.888888888888886,896.4862068965517,0.0071428571428571435,645.5172413793103,16.513793103448275,10.668965517241379,22.313793103448276,75.0758620689655
20240709,326.13793103448273,7.2,31.555555555555557,896.9758620689655,1.157142857142857,689.7586206896551,19.36551724137931,12.506896551724138,25.71379310344828,67.41379310344827
20240710,223.17241379310346,6.8,68.66666666666667,897.9379310344827,2.9464285714285716,282.6896551724138,18.586206896551722,14.675862068965518,23.33103448275862,76.10689655172413
20240711,272.44827586206895,6.4,52.888888888888886,897.1275862068966,8.121428571428572,447.17241379310343,18.837931034482757,14.620689655172415,24.279310344827586,77.90344827586206
20240712,131.3448275862069,5.6,95.0,893.4,15.942857142857141,95.6896551724138,15.827586206896552,11.648275862068965,20.79655172413793,85.04137931034482
20240713,254.75862068965517,5.2,65.88888888888889,892.9137931034483,0.060714285714285714,370.62068965517244,13.906896551724138,9.972413793103447,17.96206896551724,76.95862068965518
20240714,297.8965517241379,4.8,51.55555555555556,894.1,0.0,553.6551724137931,16.089655172413792,9.596551724137932,21.824137931034482,68.72413793103448
20240715,270.55172413793105,4.4,59.666666666666664,893.9862068965517,11.535714285714286,423.2068965517241,18.655172413793103,12.865517241379312,24.86551724137931,70.86206896551724
20240716,240.86206896551724,4.0,65.88888888888889,896.0931034482759,0.5892857142857143,336.37931034482756,17.400000000000002,13.941379310344828,21.79310344827586,77.62758620689655
20240717,245.3793103448276,3.8,67.33333333333333,899.0620689655173,0.21428571428571427,372.3103448275862,16.720689655172414,12.727586206896552,21.03793103448276,75.2103448275862
20240718,324.86206896551727,3.0,30.22222222222222,899.8172413793104,0.0,710.0,18.658620689655173,12.686206896551724,24.586206896551722,71.28620689655173
20240719,260.41379310344826,2.4,50.55555555555556,898.3793103448276,2.5107142857142857,506.0,19.093103448275862,13.63103448275862,25.186206896551724,69.81379310344828
20240720,309.2758620689655,1.8,32.55555555555556,892.5793103448276,1.025,653.0689655172414,19.54137931034483,13.724137931034482,25.42413793103448,65.95517241379311
20240721,202.0,1.2,79.33333333333333,891.9551724137931,6.507142857142857,271.9310344827586,17.720689655172414,14.124137931034484,22.50344827586207,77.51724137931035
20240722,210.41379310344828,0.8,72.44444444444444,897.4827586206897,1.407142857142857,228.44827586206895,17.117241379310343,13.862068965517242,20.900000000000002,80.7
20240723,279.3103448275862,0.6,59.0,899.1793103448276,1.4892857142857143,446.58620689655174,18.017241379310345,13.813793103448276,22.903448275862072,72.97586206896553
20240724,276.82758620689657,0.6,67.0,897.4793103448276,0.11785714285714285,482.1034482758621,17.120689655172413,12.986206896551725,21.393103448275863,71.90689655172415
20240725,318.6896551724138,0.4,43.22222222222222,894.3000000000001,0.028571428571428574,694.6896551724138,17.589655172413792,11.941379310344828,22.989655172413794,68.23448275862069
20240726,304.6896551724138,0.4,48.77777777777778,893.9931034482759,0.09285714285714286,654.4137931034483,19.23793103448276,13.693103448275862,24.510344827586206,70.15862068965517
20240727,254.58620689655172,0.4,55.55555555555556,896.248275862069,1.9428571428571428,425.2068965517241,20.475862068965515,15.241379310344827,26.406896551724138,70.0206896551724
20240728,232.9655172413793,0.4,57.375,901.3206896551724,0.2285714285714286,397.86206896551727,19.00344827586207,15.299999999999999,23.03448275862069,78.00689655172413
20240729,309.7586206896552,0.4,21.0,900.7034482758621,0.0,693.1379310344828,19.837931034482757,14.058620689655172,25.67241379310345,69.80689655172414
20240730,298.7931034482759,0.2,44.44444444444444,898.6,0.0,658.3448275862069,21.46896551724138,14.83448275862069,28.23448275862069,61.97586206896552
20240731,218.41379310344828,0.0,53.0,896.4896551724138,9.114285714285714,431.2758620689655,20.162068965517243,15.03793103448276,27.824137931034482,68.28275862068966
20240801,181.72413793103448,0.0,70.88888888888889,894.6206896551724,5.271428571428571,290.9655172413793,18.158620689655173,14.427586206896551,23.982758620689655,77.93103448275862
20240802,233.86206896551724,0.0,58.77777777777778,893.3413793103449,5.228571428571429,407.2068965517241,18.182758620689654,13.844827586206897,23.693103448275863,75.48965517241379
20240803,246.86206896551724,0.0,58.44444444444444,893.7551724137932,0.049999999999999996,438.6896551724138,17.56896551724138,13.455172413793104,22.32758620689655,74.43103448275862
20240804,259.7241379310345,0.0,72.5,895.3827586206896,0.09642857142857142,482.44827586206895,17.655172413793103,13.362068965517242,22.07586206896552,71.7551724137931
20240805,297.41379310344826,0.0,45.111111111111114,894.6689655172414,0.0,653.1034482758621,18.56206896551724,13.60344827586207,23.886206896551727,70.63448275862069
20240806,292.58620689655174,0.0,27.0,893.5862068965517,1.7071428571428573,648.5172413793103,19.651724137931033,13.451724137931036,25.675862068965518,67.97586206896551
20240807,158.20689655172413,0.0,82.0,895.048275862069,6.457142857142857,218.3793103448276,17.324137931034482,13.820689655172414,21.76206896551724,79.01379310344828
20240808,246.6551724137931,0.0,62.44444444444444,896.9068965517241,1.1964285714285714,464.2758620689655,17.862068965517242,13.117241379310345,22.7551724137931,74.63793103448276
20240809,290.0,0.0,30.444444444444443,899.1310344827587,0.0071428571428571435,678.8965517241379,18.95862068965517,12.775862068965518,24.86551724137931,69.7448275862069
20240810,303.48275862068965,0.0,7.444444444444445,901.3344827586208,0.0,727.2068965517242,20.393103448275863,14.16551724137931,26.46206896551724,67.97586206896551
20240811,291.2068965517241,0.0,33.111111111111114,899.6724137931035,1.5464285714285713,670.7241379310345,21.73793103448276,15.617241379310345,27.720689655172414,69.2
20240812,258.9310344827586,0.0,48.44444444444444,896.0344827586207,5.589285714285714,553.7241379310345,21.17241379310345,15.403448275862068,27.844827586206897,68.65517241379311
20240813,276.0344827586207,0.0,33.44444444444444,893.3344827586208,3.164285714285714,614.5172413793103,20.382758620689657,14.389655172413793,27.13448275862069,65.45172413793104
20240814,198.68965517241378,0.0,70.11111111111111,894.8724137931034,3.0214285714285714,374.2758620689655,18.189655172413794,14.055172413793104,23.71034482758621,72.66896551724139
20240815,254.06896551724137,0.0,49.666666666666664,898.0172413793103,0.28214285714285714,564.6551724137931,18.693103448275863,12.975862068965517,24.57241379310345,72.43103448275862
20240816,248.55172413793105,0.0,46.888888888888886,897.6655172413792,4.146428571428571,510.48275862068965,19.66896551724138,14.848275862068967,25.03448275862069,73.11379310344829
20240817,155.79310344827587,0.0,74.66666666666667,894.4896551724138,17.507142857142856,170.75862068965517,18.048275862068966,14.958620689655174,21.47241379310345,83.50689655172413
20240818,90.62068965517241,0.0,96.0,891.7068965517242,12.796428571428573,20.586206896551722,14.37241379310345,12.120689655172415,16.94137931034483,90.1103448275862
20240819,217.0344827586207,0.0,77.0,894.6103448275862,0.05714285714285715,344.44827586206895,15.041379310344826,11.668965517241379,19.510344827586206,79.2344827586207
20240820,251.51724137931035,0.0,46.888888888888886,893.7586206896551,0.8357142857142856,504.82758620689657,16.948275862068964,11.879310344827585,22.093103448275862,78.10000000000001
20240821,236.31034482758622,0.0,63.111111111111114,896.5413793103448,0.04285714285714286,452.9310344827586,15.882758620689655,11.072413793103449,20.086206896551722,72.43448275862069
20240822,248.44827586206895,0.0,47.888888888888886,895.0103448275862,0.5035714285714286,595.9310344827586,16.017241379310345,10.386206896551723,22.141379310344828,73.24137931034483
20240823,273.7241379310345,0.0,21.333333333333332,895.7827586206897,0.0035714285714285718,674.5172413793103,18.220689655172414,11.73103448275862,24.848275862068967,66.15862068965517
20240824,246.86206896551724,0.0,39.0,895.7620689655172,6.414285714285714,574.9655172413793,19.903448275862072,13.196551724137931,26.627586206896552,65.36896551724138
20240825,123.37931034482759,0.0,78.22222222222223,899.3965517241379,2.757142857142857,111.75862068965517,14.655172413793103,11.83448275862069,18.862068965517242,83.67586206896551
20240826,158.13793103448276,0.0,82.0,899.1275862068966,0.4607142857142857,187.41379310344828,14.258620689655173,11.134482758620688,18.120689655172413,81.23793103448276
20240827,249.0,0.0,36.111111111111114,898.4758620689655,1.6607142857142858,587.551724137931,16.131034482758622,10.993103448275862,21.644827586206898,75.66896551724139
20240828,248.68965517241378,0.0,25.555555555555557,898.6310344827587,0.0,603.3103448275862,17.944827586206895,11.979310344827585,24.555172413793105,70.7655172413793
20240829,245.68965517241378,0.0,24.11111111111111,899.2758620689655,0.14285714285714285,591.3793103448276,19.13448275862069,13.379310344827585,25.731034482758623,68.07586206896552
20240830,243.20689655172413,0.0,42.22222222222222,898.5793103448276,0.3892857142857143,579.0689655172414,19.520689655172415,13.99655172413793,25.73448275862069,68.03103448275863
20240831,225.58620689655172,0.0,66.33333333333333,898.596551724138,0.12500000000000003,549.0689655172414,19.441379310344825,14.427586206896551,25.375862068965517,69.40689655172413
20240901,211.6206896551724,0.0,60.333333333333336,896.4344827586207,5.546428571428571,465.2413793103448,18.47241379310345,13.386206896551723,25.36896551724138,70.96206896551725
20240902,169.75862068965517,0.0,65.33333333333333,894.8862068965517,0.4928571428571428,319.3448275862069,16.56896551724138,12.600000000000001,21.29655172413793,78.88965517241378
20240903,166.27586206896552,0.0,74.11111111111111,896.0413793103448,2.414285714285714,247.3793103448276,17.286206896551725,13.10689655172414,22.04137931034483,76.41379310344827
20240904,137.20689655172413,0.0,87.55555555555556,894.2758620689655,5.910714285714286,155.06896551724137,16.46551724137931,13.39310344827586,20.28620689655172,81.72758620689655
20240905,66.34482758620689,0.0,94.22222222222223,888.9137931034483,9.614285714285714,25.0,14.520689655172415,11.924137931034483,17.59655172413793,87.33103448275861
20240906,213.68965517241378,0.0,49.666666666666664,891.9655172413793,0.05714285714285715,486.1034482758621,14.706896551724139,10.420689655172414,19.56206896551724,80.6103448275862
20240907,223.75862068965517,0.0,49.55555555555556,893.2758620689655,0.35,547.4137931034483,17.19655172413793,11.075862068965517,22.720689655172414,69.09655172413792
20240908,40.86206896551724,0.0,96.88888888888889,891.2275862068965,22.62142857142857,6.344827586206897,14.279310344827588,11.079310344827586,17.631034482758622,87.71724137931035
20240909,84.75862068965517,0.0,82.11111111111111,889.5241379310345,12.517857142857142,58.241379310344826,11.744827586206897,9.86896551724138,14.200000000000001,88.41379310344827
20240910,186.24137931034483,0.0,61.22222222222222,893.1999999999999,0.5321428571428571,354.2758620689655,11.958620689655174,8.393103448275863,15.937931034482759,79.2344827586207
20240911,97.13793103448276,0.0,83.44444444444444,889.9137931034483,9.357142857142858,113.3103448275862,9.955172413793104,4.982758620689655,13.789655172413791,82.33103448275861
20240912,134.27586206896552,0.2,89.0,889.7448275862068,4.835714285714286,117.03448275862068,6.086206896551724,3.5379310344827584,9.751724137931035,78.23793103448276
20240913,108.79310344827586,1.2,79.55555555555556,895.3379310344827,9.714285714285714,106.06896551724138,4.724137931034483,2.63448275862069,7.389655172413794,78.7344827586207
20240914,125.58620689655173,1.8,81.55555555555556,900.9310344827586,0.4107142857142857,156.58620689655172,6.179310344827586,3.0655172413793106,9.217241379310344,75.05172413793103
20240915,234.51724137931035,1.8,21.444444444444443,899.2034482758621,0.014285714285714287,597.9655172413793,7.5344827586206895,2.7655172413793103,12.889655172413793,65.00344827586207
20240916,104.0,1.8,84.88888888888889,897.5379310344827,2.5857142857142854,96.0,7.106896551724137,3.6206896551724137,10.441379310344828,75.64137931034483
20240917,147.31034482758622,1.88,60.333333333333336,896.1413793103447,0.2642857142857143,237.9655172413793,9.244827586206897,5.703448275862069,13.568965517241379,80.0
20240918,182.13793103448276,1.6,61.333333333333336,896.4172413793103,0.03928571428571429,397.2758620689655,9.589655172413794,4.955172413793104,14.748275862068965,76.60000000000001
20240919,152.31034482758622,1.4,66.77777777777777,895.6931034482758,0.2535714285714286,290.2413793103448,10.06551724137931,5.703448275862069,14.993103448275862,81.14137931034483
20240920,176.86206896551724,1.2,49.333333333333336,897.8655172413793,0.0071428571428571435,406.44827586206895,11.379310344827585,6.544827586206897,17.044827586206896,76.52758620689656
20240921,174.0,1.2,42.77777777777778,898.2241379310345,0.0,422.3103448275862,12.206896551724139,7.4896551724137925,17.689655172413794,74.48965517241379
20240922,128.75862068965517,0.8,87.55555555555556,895.1344827586207,1.5892857142857142,192.75862068965517,11.944827586206896,7.8310344827586205,16.651724137931033,77.94827586206897
20240923,64.0,0.6,96.33333333333333,890.8965517241379,8.732142857142858,26.551724137931036,10.66551724137931,7.641379310344828,13.43448275862069,89.47586206896553
20240924,128.3793103448276,0.4,78.66666666666667,889.6034482758621,0.6285714285714287,196.44827586206895,9.806896551724137,6.786206896551724,13.83448275862069,83.5551724137931
20240925,130.17241379310346,0.2,75.55555555555556,889.696551724138,9.396428571428572,231.27586206896552,10.689655172413794,6.403448275862068,14.827586206896552,77.78275862068965
20240926,44.55172413793103,0.2,99.11111111111111,885.1724137931035,21.353571428571428,17.517241379310345,11.875862068965516,9.296551724137931,14.444827586206896,87.39310344827587
20240927,95.58620689655173,0.0,83.88888888888889,886.6931034482758,10.760714285714286,131.27586206896552,9.875862068965516,6.103448275862069,14.375862068965516,83.47241379310344
20240928,88.65517241379311,0.4,78.33333333333333,895.9655172413793,5.389285714285714,85.82758620689656,6.4206896551724135,3.493103448275862,9.382758620689655,85.90689655172415
20240929,165.17241379310346,0.56,56.666666666666664,899.9758620689655,0.25,342.82758620689657,6.931034482758621,2.1620689655172414,11.417241379310346,75.31724137931033
20240930,149.31034482758622,0.4,70.11111111111111,896.0137931034483,0.20357142857142857,314.2068965517241,10.5,6.344827586206897,15.324137931034482,73.7
20241001,49.03448275862069,0.2,97.77777777777777,891.0586206896552,24.410714285714285,3.0689655172413794,9.617241379310345,7.210344827586207,11.982758620689655,86.68275862068967
20241002,134.6206896551724,0.12,71.77777777777777,887.1413793103447,0.20357142857142857,256.86206896551727,8.83448275862069,5.506896551724138,12.358620689655172,83.22068965517242
20241003,55.62068965517241,0.04,98.22222222222223,887.0137931034483,6.9071428571428575,30.137931034482758,6.662068965517241,4.875862068965517,8.675862068965516,86.98275862068965
20241004,74.3103448275862,0.84,92.22222222222223,890.2068965517242,3.7285714285714286,39.241379310344826,5.693103448275862,3.951724137931034,7.779310344827586,86.06551724137931
20241005,143.0,1.6,52.0,891.6482758620689,0.0035714285714285718,273.3103448275862,5.9206896551724135,1.986206896551724,10.189655172413794,81.14482758620689
20241006,92.62068965517241,1.08,86.22222222222223,889.1931034482758,0.8107142857142857,87.03448275862068,6.903448275862068,1.9275862068965517,11.324137931034482,79.96206896551725
20241007,109.48275862068965,0.92,86.11111111111111,888.5448275862069,7.385714285714286,184.24137931034483,11.806896551724137,6.910344827586207,16.489655172413794,79.92068965517241
20241008,26.344827586206897,0.8,98.22222222222223,885.1137931034483,24.510714285714283,3.7241379310344827,10.082758620689654,6.810344827586207,13.113793103448277,91.99310344827587
20241009,96.55172413793103,0.2,86.77777777777777,879.8448275862069,14.674999999999999,159.41379310344828,10.755172413793103,5.368965517241379,15.168965517241379,77.97586206896553
20241010,87.58620689655173,0.08,82.88888888888889,883.2344827586206,6.010714285714286,110.72413793103448,9.410344827586206,6.241379310344827,14.068965517241379,83.45172413793104
20241011,128.86206896551724,0.4,50.666666666666664,892.451724137931,1.2107142857142856,292.0689655172414,6.73448275862069,2.7655172413793103,10.910344827586206,82.08275862068966
20241012,75.89655172413794,0.4,89.0,893.8517241379311,10.375,111.6896551724138,7.031034482758621,2.5620689655172413,10.875862068965516,84.15862068965517
20241013,73.34482758620689,0.0,83.55555555555556,896.5344827586207,2.9857142857142853,85.13793103448276,9.60344827586207,5.841379310344828,13.527586206896553,88.32068965517242
20241014,66.48275862068965,0.0,75.0,897.7068965517242,0.9392857142857143,75.51724137931035,9.451724137931036,5.089655172413793,13.937931034482759,85.85517241379311
20241015,67.82758620689656,0.0,75.88888888888889,897.4206896551724,2.0464285714285713,97.79310344827586,10.693103448275863,7.013793103448276,15.020689655172415,85.27586206896552
20241016,60.827586206896555,0.0,88.55555555555556,894.5137931034483,4.367857142857143,73.96551724137932,12.272413793103448,8.955172413793104,15.56551724137931,81.53793103448275
20241017,69.51724137931035,0.0,86.55555555555556,894.1724137931035,4.903571428571429,91.79310344827586,12.417241379310346,9.920689655172414,15.844827586206897,83.92068965517241
20241018,47.793103448275865,0.0,88.0,893.5034482758621,5.689285714285715,48.06896551724138,10.158620689655173,6.475862068965518,13.582758620689654,89.34827586206896
20241019,60.275862068965516,0.0,92.22222222222223,896.8172413793104,1.1642857142857144,19.517241379310345,8.637931034482758,5.76896551724138,11.555172413793104,87.5551724137931
20241020,91.37931034482759,0.0,81.33333333333333,901.6,0.11071428571428572,234.72413793103448,10.275862068965518,6.937931034482758,14.227586206896552,86.50689655172413
20241021,122.24137931034483,0.0,57.0,904.5344827586207,0.6321428571428571,412.37931034482756,10.848275862068967,6.662068965517241,16.00344827586207,83.18620689655172
20241022,87.44827586206897,0.0,76.0,905.7103448275861,3.467857142857143,147.3448275862069,11.444827586206896,8.344827586206897,15.203448275862069,87.34137931034483
20241023,55.275862068965516,0.0,93.66666666666667,906.196551724138,1.9892857142857143,39.758620689655174,9.775862068965518,8.10344827586207,11.875862068965516,91.6896551724138
20241024,71.17241379310344,0.0,74.11111111111111,902.7137931034483,2.275,110.75862068965517,9.53448275862069,6.975862068965518,12.76896551724138,88.48275862068965
20241025,79.34482758620689,0.0,83.0,899.1206896551724,1.2428571428571427,177.0344827586207,9.46896551724138,6.806896551724138,13.096551724137932,85.5758620689655
20241026,57.172413793103445,0.0,91.44444444444444,896.3241379310346,3.189285714285714,82.75862068965517,9.593103448275862,7.175862068965517,12.510344827586207,85.57241379310345
20241027,80.6896551724138,0.0,68.11111111111111,900.5862068965517,0.8607142857142858,196.41379310344828,9.955172413793104,6.344827586206897,14.072413793103449,84.41034482758621
20241028,112.79310344827586,0.0,20.333333333333332,903.8655172413793,0.014285714285714287,395.55172413793105,8.948275862068966,5.3310344827586205,14.299999999999999,83.66896551724139
20241029,107.62068965517241,0.0,16.22222222222222,903.9137931034483,0.04285714285714286,384.8965517241379,8.686206896551724,5.272413793103448,13.924137931034483,82.52758620689656
20241030,97.96551724137932,0.0,33.333333333333336,903.5448275862069,0.02142857142857143,334.9310344827586,8.210344827586207,4.910344827586207,13.200000000000001,80.1103448275862
20241031,92.58620689655173,0.0,36.22222222222222,903.8275862068965,0.017857142857142856,315.86206896551727,7.841379310344828,4.589655172413793,12.686206896551724,74.17931034482758
20241101,106.75862068965517,0.0,20.444444444444443,902.7206896551725,0.014285714285714287,394.9310344827586,7.8,3.796551724137931,13.555172413793104,71.89310344827587
20241102,87.34482758620689,0.0,34.666666666666664,902.7448275862068,0.03928571428571429,302.48275862068965,7.241379310344827,3.4413793103448276,12.093103448275862,74.72413793103448
20241103,92.0,0.0,43.55555555555556,904.5034482758621,0.0035714285714285718,325.1034482758621,7.310344827586207,3.4793103448275864,12.46896551724138,71.48275862068965
20241104,89.20689655172414,0.0,30.555555555555557,903.0655172413793,0.0035714285714285718,308.6896551724138,7.2379310344827585,3.7758620689655173,12.337931034482759,69.8896551724138
20241105,87.41379310344827,0.0,35.333333333333336,902.451724137931,0.0071428571428571435,338.0344827586207,6.672413793103448,3.055172413793103,12.062068965517241,74.30344827586208
20241106,84.17241379310344,0.0,53.333333333333336,904.5206896551724,0.021428571428571432,299.55172413793105,6.458620689655173,3.024137931034483,11.493103448275862,79.58620689655173
20241107,77.44827586206897,0.0,51.55555555555556,904.6896551724138,0.0071428571428571435,279.7586206896552,5.76551724137931,2.3310344827586205,10.355172413793104,76.37931034482759
20241108,89.20689655172414,0.0,37.55555555555556,902.0896551724137,0.0035714285714285718,340.7586206896552,5.551724137931035,1.6241379310344828,10.437931034482759,74.9448275862069
20241109,77.34482758620689,0.0,47.666666666666664,901.5689655172414,0.017857142857142856,299.3448275862069,5.310344827586207,2.086206896551724,9.86896551724138,75.75862068965517
20241110,75.37931034482759,0.0,40.888888888888886,901.4068965517241,0.014285714285714287,284.86206896551727,4.4655172413793105,1.6482758620689657,8.689655172413794,77.06206896551724
20241111,80.20689655172414,0.0,52.77777777777778,901.6448275862069,4.0285714285714285,280.6551724137931,3.5931034482758624,0.1,7.73103448275862,78.43793103448276
20241112,56.96551724137931,1.72,79.66666666666667,898.7413793103449,0.5285714285714286,121.82758620689656,2.341379310344828,-0.09999999999999998,5.062068965517242,83.14827586206897
20241113,60.62068965517241,0.92,64.0,900.9103448275863,0.5428571428571428,160.79310344827587,1.603448275862069,-1.3379310344827586,5.110344827586207,76.68275862068967
20241114,85.62068965517241,1.24,36.666666666666664,900.6034482758621,0.0,313.0344827586207,0.8931034482758622,-2.5103448275862066,4.720689655172414,76.46551724137932
20241115,84.79310344827586,1.0,12.555555555555555,900.3758620689656,0.0,344.37931034482756,1.4,-2.3034482758620687,6.437931034482758,71.12758620689655
20241116,85.3103448275862,0.8,11.666666666666666,897.3620689655172,0.0,357.3103448275862,2.1862068965517243,-1.6413793103448275,8.113793103448275,65.53793103448275
20241117,74.55172413793103,0.6,41.44444444444444,892.5827586206897,0.6178571428571428,275.2758620689655,2.6206896551724137,-2.079310344827586,7.551724137931035,70.51034482758621
20241118,63.793103448275865,1.0,72.66666666666667,891.3758620689656,0.6571428571428571,179.06896551724137,3.606896551724138,0.9137931034482759,6.662068965517241,77.2344827586207
20241119,31.20689655172414,1.0,89.44444444444444,884.1034482758621,17.02857142857143,19.896551724137932,4.313793103448276,1.2620689655172415,7.182758620689656,82.20689655172414
20241120,55.689655172413794,4.36,74.22222222222223,881.1689655172414,3.2285714285714286,127.27586206896552,-0.23448275862068974,-3.968965517241379,5.182758620689656,76.10000000000001
20241121,25.137931034482758,7.0,78.33333333333333,876.2827586206897,21.349999999999998,13.96551724137931,-2.841379310344828,-5.941379310344827,0.9551724137931035,81.41724137931034
20241122,47.13793103448276,27.88,77.77777777777777,885.1103448275862,1.4142857142857144,65.03448275862068,-3.7862068965517244,-6.327586206896552,-0.34827586206896555,76.17241379310344
20241123,64.37931034482759,25.2,54.333333333333336,898.596551724138,0.017857142857142856,154.58620689655172,-2.1586206896551725,-8.141379310344828,2.4068965517241376,66.94137931034483
20241124,62.172413793103445,19.92,71.77777777777777,900.3275862068965,0.025,136.41379310344828,3.6620689655172414,-0.8206896551724138,8.10344827586207,68.32758620689656
20241125,63.758620689655174,14.72,62.0,895.4965517241379,5.814285714285715,244.93103448275863,5.703448275862069,1.4793103448275862,9.53103448275862,66.01379310344828
20241126,56.51724137931034,11.56,82.44444444444444,898.0379310344827,0.05357142857142857,157.58620689655172,3.8379310344827586,1.3724137931034484,6.982758620689655,85.86206896551724
20241127,71.37931034482759,9.72,34.888888888888886,898.893103448276,1.9035714285714285,318.2413793103448,3.113793103448276,-0.31379310344827577,7.155172413793103,78.21379310344827
20241128,20.103448275862068,9.2,83.0,900.0931034482759,9.132142857142858,26.24137931034483,3.2413793103448274,-0.6344827586206897,6.834482758620689,86.59310344827585
20241129,64.27586206896552,9.76,32.888888888888886,903.2862068965517,0.0,263.41379310344826,0.1137931034482759,-3.4896551724137934,3.6724137931034484,74.39655172413794
20241130,60.44827586206897,9.32,30.11111111111111,903.4620689655173,0.0,244.17241379310346,-0.2655172413793103,-3.3517241379310345,3.7413793103448274,67.13793103448276
20241201,66.27586206896552,9.08,22.666666666666668,901.0655172413793,0.04285714285714286,293.51724137931035,0.041379310344827565,-3.5413793103448277,4.541379310344827,63.93103448275862
20241202,40.96551724137931,8.76,78.22222222222223,896.4620689655173,7.628571428571428,75.48275862068965,3.503448275862069,-0.593103448275862,7.175862068965517,77.90689655172415
20241203,41.51724137931034,9.52,72.22222222222223,894.3103448275862,0.775,66.55172413793103,1.5931034482758621,-1.0793103448275863,4.06551724137931,82.78275862068965
20241204,50.44827586206897,9.72,70.44444444444444,898.2241379310345,0.8071428571428572,131.72413793103448,-0.7586206896551725,-3.7241379310344827,1.7275862068965517,79.97241379310344
20241205,57.689655172413794,10.04,53.888888888888886,898.4793103448276,8.696428571428571,202.3448275862069,-1.103448275862069,-5.720689655172414,3.36551724137931,72.9241379310345
20241206,42.96551724137931,10.32,61.888888888888886,893.4689655172414,2.5357142857142856,106.10344827586206,2.572413793103448,-1.9620689655172414,6.944827586206896,72.18275862068967
20241207,28.20689655172414,10.32,82.22222222222223,886.0448275862069,6.832142857142857,11.689655172413794,1.0241379310344827,-2.8931034482758617,5.251724137931034,72.50689655172413
20241208,31.75862068965517,12.64,88.11111111111111,881.2931034482758,2.1535714285714285,0.6206896551724138,-0.6379310344827588,-2.403448275862069,1.0758620689655172,87.13448275862069
20241209,29.620689655172413,14.36,85.77777777777777,887.551724137931,0.5357142857142857,14.137931034482758,-0.693103448275862,-2.468965517241379,0.6379310344827587,86.15517241379311
20241210,36.689655172413794,14.24,84.33333333333333,893.8793103448276,0.0071428571428571435,66.65517241379311,-1.696551724137931,-3.7965517241379314,0.3551724137931033,79.15172413793104
20241211,44.93103448275862,13.76,52.333333333333336,899.0172413793103,0.0,176.0344827586207,-2.3793103448275863,-4.6000000000000005,0.47241379310344833,76.08965517241379
20241212,47.86206896551724,13.52,38.0,901.4206896551724,0.0,200.89655172413794,-2.8379310344827586,-5.3310344827586205,0.6413793103448276,73.72413793103448
20241213,46.6551724137931,13.4,62.55555555555556,900.5,0.29642857142857143,163.82758620689654,-2.293103448275862,-5.506896551724138,0.8206896551724138,73.8103448275862
20241214,28.24137931034483,13.12,94.88888888888889,897.2275862068965,3.5964285714285715,17.0,-0.993103448275862,-3.424137931034483,1.106896551724138,84.75862068965517
20241215,49.310344827586206,16.32,59.77777777777778,905.1344827586207,0.5178571428571429,140.82758620689654,-0.4620689655172414,-3.589655172413793,2.6689655172413795,79.7551724137931
